2001-01-01 01:00:00,CRIMINAL DAMAGE,41.899860332,-87.63987705
2001-01-01 01:00:00,CRIMINAL DAMAGE,42.0123912,-87.678032389
2001-01-01 01:00:00,CRIM SEXUAL ASSAULT,41.735507018,-87.690094853
2001-01-01 01:00:00,OTHER OFFENSE,41.915638736,-87.688700749
2001-01-01 01:00:00,THEFT,41.940000996,-87.654258339
2001-01-01 01:00:00,CRIMINAL DAMAGE,41.954010014,-87.709857541
2001-01-01 01:00:00,CRIMINAL DAMAGE,41.974911416,-87.846347904
2001-01-01 01:00:00,WEAPONS VIOLATION,41.86669414,-87.688513488
2001-01-01 01:00:00,BATTERY,41.915449949,-87.726575474
2001-01-01 01:00:00,BATTERY,41.819537938,-87.62002027
